source,source_record_id,species,scientific_name,observed_at,latitude,longitude,country,locality,life_stage,basis_of_record,coordinate_uncertainty_m,dataset_name,license,source_url,retrieved_at
gbif,6273601943,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-05-11T12:08,-22.02403,113.994847,Australia,,,HUMAN_OBSERVATION,30318.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6273601943,2026-09-23T07:34:08.019566+00:00
gbif,6273783974,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-05-11T04:07:49,-4.277964,55.925665,Seychelles,,,HUMAN_OBSERVATION,31407.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6273783974,2026-09-23T07:34:08.019566+00:00
gbif,6273922970,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-05-09T19:36,1.464951,124.627269,Indonesia,,,HUMAN_OBSERVATION,31446.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6273922970,2026-09-23T07:34:08.019566+00:00
gbif,6320550587,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-05-11T12:37,-22.04026,113.85447,Australia,,,HUMAN_OBSERVATION,30318.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6320550587,2026-09-23T07:34:08.019566+00:00
gbif,6334415643,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-05-20T17:13:41,6.242595,-77.533541,Colombia,,,HUMAN_OBSERVATION,31356.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6334415643,2026-09-23T07:34:08.019566+00:00
gbif,6352311338,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-05-28,-19.609921,35.567118,Mozambique,,Juvenile,HUMAN_OBSERVATION,1358701.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6352311338,2026-09-23T07:34:08.019566+00:00
gbif,6352727015,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-05-26T13:53:46,21.239985,-86.738647,Mexico,,,HUMAN_OBSERVATION,6751.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6352727015,2026-09-23T07:34:08.019566+00:00
gbif,6352814624,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-05-27,9.858539,125.293165,Philippines,,,HUMAN_OBSERVATION,31218.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6352814624,2026-09-23T07:34:08.019566+00:00
gbif,6352928366,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-05-27,9.917181,125.21553,Philippines,,,HUMAN_OBSERVATION,31218.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6352928366,2026-09-23T07:34:08.019566+00:00
gbif,6352953105,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-05-21T12:42,-21.950777,113.967675,Australia,,,HUMAN_OBSERVATION,30338.0,iNaturalist research-grade observations,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://www.gbif.org/occurrence/6352953105,2026-09-23T07:34:08.019566+00:00
