source,source_record_id,species,scientific_name,observed_at,latitude,longitude,country,locality,life_stage,basis_of_record,coordinate_uncertainty_m,dataset_name,license,source_url,retrieved_at
gbif,5205822784,Galeocerdo cuvier,"Galeocerdo cuvier (Péron & Lesueur, 1822)",2025-05-12T14:51,11.215207,124.18607,Philippines,,,HUMAN_OBSERVATION,31148.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/5205822784,2026-09-23T07:34:02.915214+00:00
gbif,5206463819,Galeocerdo cuvier,"Galeocerdo cuvier (Péron & Lesueur, 1822)",2025-06-10T11:19,28.979921,-83.163816,United States of America,,Adult,HUMAN_OBSERVATION,29558.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/5206463819,2026-09-23T07:34:02.915214+00:00
gbif,5292773527,Galeocerdo cuvier,"Galeocerdo cuvier (Péron & Lesueur, 1822)",2025-06-30T16:36,11.386146,124.067871,Philippines,,,HUMAN_OBSERVATION,31148.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/5292773527,2026-09-23T07:34:02.915214+00:00
gbif,6159510949,Galeocerdo cuvier,"Galeocerdo cuvier (Péron & Lesueur, 1822)",2025-06-10T13:02,-23.12553,113.747287,Australia,,,HUMAN_OBSERVATION,4726.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6159510949,2026-09-23T07:34:02.915214+00:00
gbif,6235776996,Galeocerdo cuvier,"Galeocerdo cuvier (Péron & Lesueur, 1822)",2025-06-12T09:22:06,5.385254,73.234056,Maldives,,,HUMAN_OBSERVATION,31384.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6235776996,2026-09-23T07:34:02.915214+00:00
gbif,5230048135,Galeocerdo cuvier,"Galeocerdo cuvier (Péron & Lesueur, 1822)",2025-07-11T08:42,-18.292383,178.193676,Fiji,,Adult,HUMAN_OBSERVATION,30666.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/5230048135,2026-09-23T07:34:02.915214+00:00
gbif,5230480830,Galeocerdo cuvier,"Galeocerdo cuvier (Péron & Lesueur, 1822)",2025-07-10T08:45,-18.256896,178.022204,Fiji,,Juvenile,HUMAN_OBSERVATION,30666.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/5230480830,2026-09-23T07:34:02.915214+00:00
gbif,5230722496,Galeocerdo cuvier,"Galeocerdo cuvier (Péron & Lesueur, 1822)",2025-07-17T09:00,4.133704,73.588399,Maldives,,,HUMAN_OBSERVATION,31411.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/5230722496,2026-09-23T07:34:02.915214+00:00
gbif,5230945902,Galeocerdo cuvier,"Galeocerdo cuvier (Péron & Lesueur, 1822)",2025-07-09T07:20,-18.353482,178.091914,Fiji,,Adult,HUMAN_OBSERVATION,30666.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/5230945902,2026-09-23T07:34:02.915214+00:00
gbif,5230947739,Galeocerdo cuvier,"Galeocerdo cuvier (Péron & Lesueur, 1822)",2025-07-10T08:56,-18.317485,178.058295,Fiji,,Adult,HUMAN_OBSERVATION,30666.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/5230947739,2026-09-23T07:34:02.915214+00:00
gbif,5231441990,Galeocerdo cuvier,"Galeocerdo cuvier (Péron & Lesueur, 1822)",2025-07-11T09:34,-18.277307,178.191999,Fiji,,Adult,HUMAN_OBSERVATION,30666.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/5231441990,2026-09-23T07:34:02.915214+00:00
gbif,5231745002,Galeocerdo cuvier,"Galeocerdo cuvier (Péron & Lesueur, 1822)",2025-07-10T07:50,-18.245603,178.154324,Fiji,,,HUMAN_OBSERVATION,30666.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/5231745002,2026-09-23T07:34:02.915214+00:00
gbif,5231758991,Galeocerdo cuvier,"Galeocerdo cuvier (Péron & Lesueur, 1822)",2025-07-10T09:31,-18.292221,178.03835,Fiji,,,HUMAN_OBSERVATION,30666.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/5231758991,2026-09-23T07:34:02.915214+00:00
gbif,5237582515,Galeocerdo cuvier,"Galeocerdo cuvier (Péron & Lesueur, 1822)",2025-07-25T20:56:31,34.388463,-77.601427,United States of America,,,HUMAN_OBSERVATION,28846.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/5237582515,2026-09-23T07:34:02.915214+00:00
gbif,5237663601,Galeocerdo cuvier,"Galeocerdo cuvier (Péron & Lesueur, 1822)",2025-07-25T07:42:29,21.528844,-158.100559,United States of America,,,HUMAN_OBSERVATION,30377.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/5237663601,2026-09-23T07:34:02.915214+00:00
gbif,5238360338,Galeocerdo cuvier,"Galeocerdo cuvier (Péron & Lesueur, 1822)",2025-07-26T22:40,-0.320414,73.43019,Maldives,,,HUMAN_OBSERVATION,31451.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/5238360338,2026-09-23T07:34:02.915214+00:00
gbif,5282188231,Galeocerdo cuvier,"Galeocerdo cuvier (Péron & Lesueur, 1822)",2025-07-11T09:20,-18.27807,178.1768,Fiji,,,HUMAN_OBSERVATION,30666.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/5282188231,2026-09-23T07:34:02.915214+00:00
gbif,5282247708,Galeocerdo cuvier,"Galeocerdo cuvier (Péron & Lesueur, 1822)",2025-07-11T09:22,-18.246564,178.057161,Fiji,,,HUMAN_OBSERVATION,30666.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/5282247708,2026-09-23T07:34:02.915214+00:00
